Date,Close,High,Low,Open,Volume,Daily_Return,Sentiment,Sentiment_Score,Headlines_Count,News_Article,Next_Day_Return,Sentiment_Numeric
2021-02-03,284.89666748046875,292.6933288574219,284.35333251953125,292.3399963378906,55030500,-0.0207380653325632,Positive,0.4,5,Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks,-0.0054991198109066,1.0
2021-02-04,283.3299865722656,285.5,277.8066711425781,285.0,47438100,-0.0054991198109066,Neutral,0.0,5,"7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat",0.0026353496607176,0.5
2021-02-05,284.07666015625,288.25665283203125,279.6566772460937,281.6666564941406,55699800,0.0026353496607176,Neutral,0.0,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck",0.0131302972383458,0.5
2021-02-08,287.8066711425781,292.5899963378906,284.9166564941406,289.8900146484375,60485100,0.0131302972383458,Neutral,0.0,5,"Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Why TSLA Is Climbing Today - Yahoo Finance | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga",-0.0161683216431521,0.5
2021-02-09,283.1533203125,286.6000061035156,280.5833435058594,285.0400085449219,45473100,-0.0161683216431521,Negative,-0.4,5,"Tesla (TSLA) Stock Sinks on Q4 Deliveries Miss - Yahoo Finance | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire",-0.0525509443039983,0.0
2021-02-10,268.2733459472656,281.6066589355469,266.67333984375,281.2133178710937,108648300,-0.0525509443039983,Neutral,0.0,5,"Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Sinks on Q4 Deliveries Miss - Yahoo Finance | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily",0.0084987898117356,0.5
2021-02-11,270.5533447265625,276.6266784667969,267.24334716796875,270.8133239746094,64868400,0.0084987898117356,Neutral,0.0,5,Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | A Short on TSLA Stock - ForexLive,0.0054949009034128,0.5
2021-02-12,272.0400085449219,272.4433288574219,261.77667236328125,267.086669921875,71304900,0.0054949009034128,Neutral,0.0,5,Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Tesla (TSLA) stock gets higher price target from Stifel - TESLARATI | Why TSLA Is Climbing Today - Yahoo Finance,-0.0243836608236717,0.5
2021-02-16,265.4066772460937,273.6666564941406,264.14666748046875,272.6666564941406,59406900,-0.0243836608236717,Positive,0.2,5,"AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance",0.0024238672272682,1.0
2021-02-17,266.04998779296875,266.61334228515625,254.0033264160156,259.6966552734375,77989500,0.0024238672272682,Positive,0.2,5,"I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire",-0.0134936910453242,1.0
2021-02-18,262.4599914550781,264.89666748046875,258.75665283203125,260.29998779296875,53871300,-0.0134936910453242,Neutral,0.0,5,"Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily",-0.0077218335337335,0.5
2021-02-19,260.4333190917969,265.5966796875,259.1233215332031,265.0,56874900,-0.0077218335337335,Positive,0.2,5,"Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire",-0.0854984585555993,1.0
2021-02-22,238.1666717529297,256.1666564941406,236.73333740234372,254.2133331298828,111809100,-0.0854984585555993,Negative,-0.2,5,"Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Why TSLA Is Climbing Today - Yahoo Finance | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes",-0.0219174294299173,0.0
2021-02-23,232.94667053222656,237.8699951171875,206.3333282470703,220.7100067138672,199820700,-0.0219174294299173,Positive,0.4,5,"Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Tesla (TSLA) stock gets higher price target from Stifel - TESLARATI",0.0617880726639226,1.0
2021-02-24,247.33999633789065,248.3333282470703,231.38999938964844,237.2833404541016,110301000,0.0617880726639226,Negative,-0.2,5,"Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Зміна сили на ринку? Що сигналізують премаркетні дані TSLA! - La Noticia Digital",-0.0805908249604526,0.0
2021-02-25,227.4066619873047,245.73666381835935,223.52667236328125,242.0500030517578,117071700,-0.0805908249604526,Positive,0.4,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com",-0.0098501522110203,1.0
2021-02-26,225.1666717529297,235.5666656494141,219.836669921875,233.3333282470703,123267600,-0.0098501522110203,Negative,-0.2,5,"Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks",0.0635529114819255,0.0
2021-03-01,239.47666931152344,239.6666717529297,228.3500061035156,230.0366668701172,81408600,0.0635529114819255,Negative,-0.2,5,"Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire",-0.044527636486599,0.0
2021-03-02,228.81333923339844,240.3699951171875,228.3333282470703,239.4266662597656,71196600,-0.044527636486599,Positive,0.2,5,I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck,-0.0484237582833956,1.0
2021-03-03,217.73333740234372,233.5666656494141,217.23666381835935,229.3300018310547,90624000,-0.0484237582833956,Positive,0.2,5,"Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL",-0.0486221818311275,1.0
2021-03-04,207.14666748046875,222.8166656494141,200.0,218.6000061035156,197758500,-0.0486221818311275,Negative,-0.2,5,"Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck",-0.037799313531283,0.0
2021-03-05,199.3166656494141,209.27999877929688,179.8300018310547,208.6866607666016,268189500,-0.037799313531283,Neutral,0.0,5,"Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily",-0.0584496728285431,0.5
2021-03-08,187.6666717529297,206.7100067138672,186.26333618164065,200.18333435058597,155361000,-0.0584496728285431,Negative,-0.4,5,"Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | A Short on TSLA Stock - ForexLive",0.1964120760817838,0.0
2021-03-09,224.52667236328125,226.02999877929688,198.40333557128903,202.72666931152344,202569900,0.1964120760817838,Positive,0.2,5,"Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Why TSLA Is Climbing Today - Yahoo Finance | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck",-0.0081950691083265,1.0
2021-03-10,222.6866607666016,239.2833404541016,218.35333251953125,233.43333435058597,181817100,-0.0081950691083265,Neutral,0.0,5,"AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (TSLA) Stock Sinks on Q4 Deliveries Miss - Yahoo Finance | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet",0.0472113423653142,0.5
2021-03-11,233.1999969482422,234.1666717529297,225.72666931152344,233.13333129882807,108761700,0.0472113423653142,Negative,-0.4,5,"Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Зміна сили на ринку? Що сигналізують премаркетні дані TSLA! - La Noticia Digital",-0.008390501992574,0.0
2021-03-12,231.2433319091797,231.6266632080078,222.04666137695312,223.3333282470703,100751400,-0.008390501992574,Negative,-0.4,5,"7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | Tesla (TSLA) Stock Sinks on Q4 Deliveries Miss - Yahoo Finance | Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga",0.0204834612062227,0.0
2021-03-15,235.97999572753903,237.72666931152344,228.01333618164065,231.3633270263672,88006800,0.0204834612062227,Neutral,0.0,5,"Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | A Short on TSLA Stock - ForexLive",-0.0438737719594043,0.5
2021-03-16,225.6266632080078,235.97332763671875,223.6666717529297,234.4499969482422,96587100,-0.0438737719594043,Negative,-0.2,5,"Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat",0.0368307426101173,0.0
2021-03-17,233.9366607666016,234.57666015625,217.0033264160156,218.9566650390625,121117500,0.0368307426101173,Positive,0.2,5,"I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | A Short on TSLA Stock - ForexLive",-0.0693207276395116,1.0
2021-03-18,217.72000122070312,229.7433319091797,217.3333282470703,228.0966644287109,99674400,-0.0693207276395116,Neutral,0.0,5,"Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Why TSLA Is Climbing Today - Yahoo Finance | Is Tesla Inc. (TSLA) the Best NASDAQ Stock to Buy in 2025? - Yahoo Finance | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire",0.0026180050626212,0.5
2021-03-19,218.2899932861328,219.07666015625,208.2066650390625,215.5333404541016,128682000,0.0026180050626212,Neutral,0.0,5,"Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Зміна сили на ринку? Що сигналізують премаркетні дані TSLA! - La Noticia Digital | Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance",0.0231038302993886,0.5
2021-03-22,223.3333282470703,233.2066650390625,222.9166717529297,228.19667053222656,118536600,0.0231038302993886,Neutral,0.0,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | A Short on TSLA Stock - ForexLive | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga",-0.0117014645636592,0.5
2021-03-23,220.72000122070312,225.93333435058597,219.1699981689453,225.2566680908203,91475700,-0.0117014645636592,Positive,0.2,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire",-0.0481605872781022,1.0
2021-03-24,210.08999633789065,222.67333984375,210.0366668701172,222.6366729736328,101385600,-0.0481605872781022,Neutral,0.0,5,Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla (TSLA) stock gets higher price target from Stifel - TESLARATI,0.0160566274015578,0.5
2021-03-25,213.4633331298828,215.1666717529297,203.1666717529297,204.3333282470703,117674700,0.0160566274015578,Negative,-0.2,5,"Tesla (TSLA) stock gets higher price target from Stifel - TESLARATI | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha | 7 Ways To Invest In Tesla Beyond Buying TSLA Stock: January 2025 Edition - Forbes | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks",-0.0338543824157675,0.0
2021-03-26,206.23666381835935,214.60667419433597,199.9633331298828,213.9566650390625,101558400,-0.0338543824157675,Positive,0.2,5,"AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Why TSLA Is Climbing Today - Yahoo Finance | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Microsoft (NASDAQ:MSFT), Oracle (NYSE:ORCL) - Benzinga",-0.0119926670211126,1.0
2021-03-29,203.76333618164065,205.4933319091797,198.67333984375,205.2133331298828,85911000,-0.0119926670211126,Positive,0.2,5,"Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla, Inc. (NASDAQ:TSLA) Stock Position Lifted by BluePath Capital Management LLC - MarketBeat | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck",0.0398010788512124,1.0
2021-03-30,211.8733367919922,212.55332946777344,197.0033264160156,200.5833282470703,118297200,0.0398010788512124,Positive,0.4,5,"NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck",0.0508322055844401,1.0
2021-03-31,222.6433258056641,224.0,213.70333862304688,215.5399932861328,100011900,0.0508322055844401,Neutral,0.0,5,"Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat",-0.0092524559231199,0.5
2021-04-01,220.5833282470703,230.80667114257807,219.80667114257807,229.4566650390625,105895200,-0.0092524559231199,Positive,0.2,5,"TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com",0.0442765912277189,1.0
2021-04-05,230.3500061035156,236.05332946777344,228.23333740234372,235.90333557128903,125528400,0.0442765912277189,Negative,-0.2,5,Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Зміна сили на ринку? Що сигналізують премаркетні дані TSLA! - La Noticia Digital | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Forget Fundamentals - Tesla Stock Exposed To Inevitable Trump-Musk Standoff (TSLA) - Seeking Alpha,0.0008247761127986,0.0
2021-04-06,230.5399932861328,232.18333435058597,227.1233367919922,230.1000061035156,84815400,0.0008247761127986,Negative,-0.2,5,"TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Brendel Financial Advisors LLC Reduces Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) - MarketBeat | Tesla (TSLA) Stock Sinks on Q4 Deliveries Miss - Yahoo Finance | Tesla (TSLA) stock rounding bottom pattern breakout: Watch this pivot before the earnings [Video] - FXStreet",-0.0298574282089308,0.0
